,tmdbId,poster,desciption
7892,43443.0,https://image.tmdb.org/t/p/w500/ho3rFoxHaQad2tH3FYUSlvnQWUY.jpg,"In the 15th Century, France is a defeated and ruined nation after the One Hundred Years War against England. The fourteen-year-old farm girl Joan of Arc claims to hear voices from Heaven asking her to lead God's Army against Orleans and crowning the weak Dauphin Charles VII as King of France. Joan gathers the people with her faith, forms an army, and conquers Orleans."
7893,54300.0,https://image.tmdb.org/t/p/w500/wUccEsBqI7THYKc7EEEz9YH1KCe.jpg,"In the mid-1990s, spurred on by both the sudden world-domination of bands such as Oasis and Prime Minister Tony Blair's ""Cool Brittania"" campaign, British culture experienced a brief and powerful boost that made it appear as if Anglophilia was everywhere--at least if you believed the press. Pop music was the beating heart of this idea, and suddenly, ""Britpop"" was a movement. Oasis, their would-be rivals Blur, Pulp, The Verve, and many more bands rode this wave to international chart success. But was Britpop a real phenomenon, or just a marketing ploy? This smart and often hilarious documentary probes the question with copious interviews from Noel and Liam Gallagher of Oasis, Pulp's Jarvis Cocker, Damon Albarn of Blur, Sleeper's Louise Wener, and many other artists and critics who suddenly found themselves at the cultural forefront."
7894,58925.0,https://image.tmdb.org/t/p/w500/6FRa43WgyhIXzMYLO3yxDb0OY6O.jpg,"Paris, France, 1942, during the Nazi occupation. Robert Klein, a successful art dealer who benefits from the misfortunes of those who are ruthlessly persecuted, discovers by chance that there is another Robert Klein, apparently a Jewish man; someone with whom he could be mistakenly identified, something dangerous in such harsh times."
7895,2502.0,https://image.tmdb.org/t/p/w500/g09UIYfShY8uWGMGP3HkvWp8L8n.jpg,"A CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive."
7896,314.0,https://image.tmdb.org/t/p/w500/pvnPgukFyEKgCzyOxyLiwyZ8T1C.jpg,"Liquidated after discovering a corporate conspiracy, mild-mannered graphic artist Patience Phillips washes up on an island, where she's resurrected and endowed with the prowess of a cat — and she's eager to use her new skills... as a vigilante. Before you can say ""cat and mouse"", handsome gumshoe Tom Lone is on her tail, fascinated by both of her personas."
7897,18923.0,https://image.tmdb.org/t/p/w500/o1YC1V30LR0LJzGR6JtbzpDSTYy.jpg,"Three friends form a bond over the year, Johnathan is gay, Clare is straight and Bobby is neither, instead he loves the people he loves. As their lives go on there is tension and tears which culminate in a strong yet fragile friendship between the three."
7898,146373.0,https://image.tmdb.org/t/p/w500/xeI6NXZyBaTGkMZIPAXK7ovTEOH.jpg,"Inexperienced in love and living in Los Angeles, aspiring actress Claire longs to find that special someone. Unfortunately, she couldn't pick a more undeserving guy when she starts a relationship with womanizer Chad. Although her friend April warns her about him, it's not as if April doesn't have problems of her own -- namely a chronic inability to stay faithful to her longtime boyfriend, Neal."
7899,5228.0,https://image.tmdb.org/t/p/w500/6WNMcRYtk74QNL53ZxVIDjpBbzF.jpg,"A dishonest businessman asks rich layabout Craig Blake to help him buy a gym, which will be demolished for a development project in Alabama. But after spending time with weightlifter Joe Santo and gym worker Mary Tate Farnsworth, Craig wants out of the deal. The property negotiations turn ugly, causing a brawl at the gym and a spectacle at a big bodybuilding meet, as Craig learns that it's not easy to turn your back on fair-weather friends."
7900,12206.0,https://image.tmdb.org/t/p/w500/tc2ET7j6X066VCjdHblSwLr8sEz.jpg,"After a detective is assaulted by thugs and placed in an asylum run by Professor Baum, he observes the professor's preoccupation with another patient, the criminal genius Dr. Mabuse the hypnotist. When Mabuse's notes are found to be connected with a rash of recent crimes, Commissioner Lohmann must determine how Mabuse is communicating with the criminals, despite conflicting reports on the doctor's whereabouts, and capture him for good."
7901,16539.0,https://image.tmdb.org/t/p/w500/pmStxhCvk7iN3HUK73JZKByRhEB.jpg,"In this Oscar-nominated comedy, three wacky sisters try to save their inheritance from their supposedly gay brother, who suddenly appears with a fiancé in tow. If he gets married, their father's will stipulates that he gets the family hotel in Portugal. So the sisters put aside their personal differences and set out to stop the wedding at all costs."
7902,75046.0,https://image.tmdb.org/t/p/w500/l3W5IvmN6uPAPUJv9hiYIo3pyND.jpg,"Dean Hess, who entered the ministry to atone for bombing a German orphanage, decides he’s a failure at preaching. Rejoined to train pilots early in the Korean War, he finds Korean orphans raiding the airbase garbage. With a pretty Korean teacher, he sets up an orphanage for them and others."
7903,74012.0,https://image.tmdb.org/t/p/w500/iiHO2RKRQXLT2FJeHwBOGrgoStX.jpg,"A US Navy submarine, the USS Corsair, is operating in the North Atlantic, hunting German merchant raiders that are preying on Allied shipping. Its new executive officer, Lt. Ward Stewart, has been transferred back into submarines after commanding his own PT boat. At the submarine base in New London, Connecticut, he asks his new captain, Lt. Cmdr. Dewey Connors, for a weekend leave to settle his affairs before taking up his new assignment. On a train bound for Washington D.C., Stewart accidentally encounters New London school teacher Jean Hewlett and her students. Despite her initial resistance to his efforts, he charms her and they fall in love."
7904,26126.0,https://image.tmdb.org/t/p/w500/cvc0ufpTy8jdazickHhtbrcx3rS.jpg,"Pig and Runt born on the same day, in the same hospital, moments apart. Twins, all but by bloodline. Inseparable from birth, they are almost telepathic. They are one, needing no one else, inhabiting a delicate, insular and dangerous world where they make their own rules and have their own language. But days before their 17th birthday the balance of their world begins to shift. Pig's sexual awakening and jealousy begins to threaten their private universe."
7905,15876.0,https://image.tmdb.org/t/p/w500/9IUUCfrEEkq92sCLznzSAjDPusk.jpg,"The crew of the American destroyer escort, the USS Haynes, detects a German U-Boat—resulting in a prolonged, deadly battle of wits."
7906,26300.0,https://image.tmdb.org/t/p/w500/mkZINehDU8GTiNT0XfssMCeU57T.jpg,"From the immensely popular FIST OF THE NORTH STAR comic book series, comes a new hero. The fate of mankind rests with superhuman warrior Kenshiro who roams the wastelands of the future waging a battle against overwhelming evil. With the spiritual guidance of his dead father, Kenshiro fights to free his stolen love from the brutal tyrant Lord Shin. Through his struggle he must confront his destiny."
7907,68064.0,https://image.tmdb.org/t/p/w500/5vT3VkTpdLQ2Me1WWbLHA7QCLr4.jpg,"A mysterious plague, the Purple Death, ravages the earth. Dr. Zarkov, investigating in his spaceship, finds a ship from planet Mongo seeding the atmosphere with dust. Sure enough, Ming the Merciless is up to his old tricks. So it's back to Mongo for Flash, Dale, and Zarkov."
7908,12625.0,https://image.tmdb.org/t/p/w500/moFQCPRHvMGfvoFbF5lqEQw9ETX.jpg,"In this third remake of legendary Japanese director Akira Kurosawa's hugely influential The Seven Samurai, the seven gunslingers (George Kennedy, Michael Ansara, Joe Don Baker, Bernie Casey, Monte Markham, Fernando Rey and Reni Santoni) liberate Mexican political prisoners, train them as fighters and assist them in a desperate attack on a Mexican fortress in an attempt to free a revolutionary leader."
7909,45520.0,https://image.tmdb.org/t/p/w500/rKywOWIo1GVj7XjoxFWegiOkoXq.jpg,"With its electrifying flight sequences and high-powered cast, The Hunters is a mesmerizing film based on the best-selling novel by veteran fighter pilot James Salter. Set during the height of the Korean War, the story centers on Major Cleve Saville (Robert Mitchum), a master of the newly operational F-86 Sabre fighter jets. But adept as he is at flying, Saville¹s personal life takes a nosedive when he falls in love with his wingman¹s (Lee Philips) beautiful wife (May Britt). To make matters worse, Saville must cope with a loud-mouthed rookie (Robert Wagner) in a daring rescue mission that threatens all their lives in this well-crafted war drama."
7910,46767.0,https://image.tmdb.org/t/p/w500/HVqbcXIjk5YFJvQVWBJTyKbnsu.jpg,"A mysterious teenager named Ángelo cares for Klaus, a German doctor with a dark past who lives trapped in an iron lung."
7911,55848.0,https://image.tmdb.org/t/p/w500/mF5BQro2PC7YG4XY6i70jwXOzbl.jpg,"Having failed in their quest for the Holy Grail, the knights of the Round Table return to Camelot, their number reduced to a mere handful. Seeing a rift developing between Lancelot and Mordred, Arthur urges his knights to bury their differences and become friends. However, the king is unaware that Lancelot is having an affair with his queen, Guinevere. Lancelot is torn between his duty to his king and his love for the queen, whilst Mordred is determined to use his infidelity to destroy him."
7912,42525.0,https://image.tmdb.org/t/p/w500/sCUBbKRjpFbw8eiCL44EXrv4Ya4.jpg,People in a small German village in the last valley to remain untouched by the devastating Thirty Years' War try to exist in peace with a group of soldiers occupying the valley.
7913,43417.0,https://image.tmdb.org/t/p/w500/g9wUJuEBpAFS6fjXguyWqudZWhZ.jpg,"Marshal Chris Adams turns down a friend's request to help stop the depredations of a gang of Mexican bandits. When his wife is killed by bank robbers and his friend is killed capturing the last thief, Chris feels obligated to take up his friend's cause and recruits a writer and five prisoners to destroy the desperadoes.The last in the original series of four ""Magnificent Seven"" movies."
7914,15244.0,https://image.tmdb.org/t/p/w500/gkoZ8fFib24zhB2DKpjQ09SK9FU.jpg,A captured French Resistance fighter during World War II engineers a daunting escape from prison.
7915,62395.0,https://image.tmdb.org/t/p/w500/vN8BqcW5TZuhhsQlSbDBvmfhhoA.jpg,"Left on the doorstep of a monastery as an infant, Marcelino was raised by the monks. He was well-cared for but lonely and missed having a mother. One day he found a special friend in the forbidden attic, hanging on a cross. A friend that would repay Marcelino's kindness by granting him one heart-felt wish."
7916,42737.0,https://image.tmdb.org/t/p/w500/dNRmdjEIH7XJtMbGIKTmaLBdCK9.jpg,A German living in India during World War II is blackmailed by the English to impersonate an SS officer on board a cargo ship leaving Japan for Germany carrying a large supply of rubber for tyres. His mission is to disable the scuttling charges so the captain cannot sink the ship if they are stopped by English warships.
7917,47615.0,https://image.tmdb.org/t/p/w500/4HRzwoEVcDAaqk7qcXIJXD58WIn.jpg,"Horror novelist John and his girlfriend Shirley are taking a night drive, in search of an eerie graveyard that will hopefully inspire John to come up with his next story, but instead stumble into the wild rituals conducted by The Dark Master and his faithful servants."
7918,39209.0,https://image.tmdb.org/t/p/w500/ywxINymAsSGAJmPvDqMkdFY3PNH.jpg,"Sean Connery is Shalako, a guide in the old West who has to rescue an aristocratic British hunting party from Indians and bandits."
7919,20876.0,https://image.tmdb.org/t/p/w500/4w2rsBS3myidF2FxlBAx62YDLbi.jpg,"Madison Avenue executive Graham Marshall has paid his dues. A talented and devoted worker, he has suffered through mounting bills and a nagging wife with one thing to look forward to: a well-deserved promotion. But when the promotion is given to a loud-mouthed yuppie associate, Graham unleashes his rage on an overly aggressive panhandler, who he accidently kills by pushing him into the path of an oncoming subway train. He re-thinks his problems with an entirely new solution. First, he arranges an ""accident"" for his annoying wife. Then he creates another ""mishap"" for his boss. It seems like the world is once more Graham's oyster…but a missing cigarette lighter and a prying police detective may change all that."
7920,24559.0,https://image.tmdb.org/t/p/w500/gM2q9pGW9x2zdEMPRsXLBgTDDFH.jpg,"Billy Pilgrim, a veteran of the Second World War, finds himself mysteriously detached from time, so that he is able to travel, without being able to help it, from the days of his childhood to those of his peculiar life on a distant planet called Tralfamadore, passing through his bitter experience as a prisoner of war in the German city of Dresden, over which looms the inevitable shadow of an unspeakable tragedy."
7921,78208.0,https://image.tmdb.org/t/p/w500/pTBeS1PLFSRavsg3wMsYDLxxBHU.jpg,"After years of estrangement due to difficulties accepting his brother's sexuality, a man diagnosed with a terminal illness decides to reconnect. As the brothers grow closer, their renewed bond starts to alienate their partners, leading to emotional turmoil and strained relationships."
7922,43786.0,https://image.tmdb.org/t/p/w500/8ytAmQG8E03niY1lqSCHd0w1ghI.jpg,"In late 1941, with no hope of relief or re-supply, a small band of United States Marines tries to keep the Japanese Navy from capturing their island base."
7923,72613.0,https://image.tmdb.org/t/p/w500/i2GkobjZ5UFjZVkVtdLWDhq1CvM.jpg,"Two military men, Captain Flagg and Sergeant Quirt, who are rivals to begin with, grow more at odds with each other when Quirt is made Flagg's top sergeant. And when a local beauty comes between them, their rivalry escalates even further. But when they discover that the woman has marriage in mind, they now compete to try to avoid marching down the aisle - that is, until they are called upon to march into battle."
7924,43787.0,https://image.tmdb.org/t/p/w500/e3X8VDHBHByd2JqV9y0zBY4aHb0.jpg,An Argentine heiress thinks a penniless American dancer is her secret admirer.
7925,27437.0,https://image.tmdb.org/t/p/w500/eeBn5yhOBMBq2qQ9x2xQHyP1ZJk.jpg,"Teenager Susan Turner, with a severe crush on playboy artist Richard Nugent, sneaks into his apartment to model for him and is found there by her sister Judge Margaret Turner. Threatened with jail, Nugent agrees to date Susan until the crush abates."
7926,40374.0,https://image.tmdb.org/t/p/w500/3F233tP6kUqPKNezwIuBGlG0t33.jpg,"A free-spirited young woman, Breezy, hitches a ride with an aging real estate salesman, Frank. Sensing that she just wants to use him he tries to have nothing to do with her. She's not that easy to shake, however, and over time a bond forms between them."
7927,20316.0,https://image.tmdb.org/t/p/w500/rDbWt7X1rJmv9HQiJ1ykDZ7MkBY.jpg,"Victor is a man who gets to Paris to join his family around their seriously ill father, Max. Victor is desperately asked for help by Max. What seems in the beginning mere delusions of an old man losing his mind, begin to show traces of some sort of real 'secret' that is troubling Max's last days. Victor decide to help his father to find that he is searching for."
7928,41925.0,https://image.tmdb.org/t/p/w500/kwqrPqqepQkzx55ydu0NeHq4zIU.jpg,An Italian diplomat's son follows and seduces English lovers in Venice.
7929,259389.0,https://image.tmdb.org/t/p/w500/qvxWXNmyv8HQxqD0xVixZU8krF5.jpg,A black female TV producer struggles in Hollywood.
7930,22871.0,https://image.tmdb.org/t/p/w500/irQLva38syoOiAFCJOrFwykq4f4.jpg,"During World War II, Captain Cassidy and his crew of submariners are ordered into Tokyo Bay on a secret mission. They are to gather information in advance of the planned bombing of Tokyo. Along the way, the crew learn about each other as they face the enemy and some of them lose their lives."
7931,37019.0,https://image.tmdb.org/t/p/w500/jSfC0KyRdP2BypWydrEcXOskfvH.jpg,"A scientist creating perfumes inherits his great grandfather Dr. Jekyll's formula and decides to use modern technology to improve it. He ends up as an ambitious, ruthless woman. She tries to prevent returning into the spineless man."
7932,18190.0,https://image.tmdb.org/t/p/w500/epl5pprGt04gAJI8lzbKy83XkbE.jpg,"Not long after they cross paths at an art gallery, architect Ray Reardon and hypnotically sensual Lena are married with children. But as strange incidents occur, Ray begins to realize he may not really know the woman he married."
7933,71786.0,https://image.tmdb.org/t/p/w500/3ro3LJm6vfLTYymSwmKHMSUTsUj.jpg,"On his way to a medical convention, Dr Fausto runs into a man who claims the Doctor removed his stomach eight years ago in a surgical operation. Against all odds, he is still alive. The man turns up repeatedly and promises Fausto to make all his wishes come true. Reality starts dissolving and Fausto begins to lose control"
7934,42347.0,https://image.tmdb.org/t/p/w500/rwiOZ5gT6dbRQVgpvrAmYvRoDFs.jpg,"A retired British soldier struggles to adjust to everyday life, with increasing difficulty."
7935,39140.0,https://image.tmdb.org/t/p/w500/gei3BmOGgFifatN3DvW1Sx3nsJx.jpg,"As political cartoonist Duffy and his bride Meg fail to conceive, he and sorority girl Daphne succeed."
7936,69903.0,https://image.tmdb.org/t/p/w500/dkPVN51q9hbzkN5zmwybsLMhCej.jpg,"Muhammad Ali's life story up to the late 1970s, which includes his Olympic boxing triumphs as Cassius Clay, his conversion to Islam, his refusal of the Army draft and the legal battle after being stripped of his World Title."
7937,219345.0,https://image.tmdb.org/t/p/w500/aDIj9CTFB84K556HyZAHaSU9dlA.jpg,"A campy chronicle of the lusts and loves of the men and women who work on a low-rent TV show called, ""The Love Judge."""
7938,41890.0,https://image.tmdb.org/t/p/w500/5GY78kQlohGmFRzAEZeFScQY17v.jpg,A teenage drifter finds an opportunity to turn his life around when he joins a high-school football program with a hard-nosed coach.
7939,27307.0,https://image.tmdb.org/t/p/w500/hm2sHodii3Av5OLRKFr1m3hdPzw.jpg,"High school senior Marlon Bowne is smitten with overachieving classmate Jessica Kailo. But, if he wants to have a shot with her, he'll have to find a way to get into Ramsey College, Jessica's top choice of schools. It won't be easy, since the college is highly selective and Marlon's grades are hardly impressive. That means the lovelorn teen will have to find a way to score high on the SATs and win over the college admissions committee."
7940,36709.0,https://image.tmdb.org/t/p/w500/ritKJM436bbvFhXlWKbwKzjs8SM.jpg,"In an Arctic village in 1931, British mapmaker Walter Russell selects 12-year-old Eskimo Avik as his guide. When the boy contracts tuberculosis, Walter flies him to a Montreal hospital, where Avik meets Albertine and is infatuated. A decade later, a grown Avik encounters Albertine again in London, where he's serving as a British combat pilot. Despite her relationship with Walter, she and Avik begin an affair."
7941,32294.0,https://image.tmdb.org/t/p/w500/smKM575W3FLvWHna5YaWWeN5po8.jpg,"An advertising executive dreams of getting out of the city and building a perfect home in the country, only to find the transition fraught with problems."
7942,41463.0,https://image.tmdb.org/t/p/w500/eRyGZiEWGn9bADSI5CXWMStBhMD.jpg,"Years after she was presumed dead in a shipwreck, Ellen Arden returns home to the surprise of her husband recently remarrying. But he too gets a shock when he learns that Ellen spent her time alone on an island with another man."
7943,19051.0,https://image.tmdb.org/t/p/w500/a9o3WEzGjr36YjqTnzuikxHvyET.jpg,"After her father's ship is carried off by a sudden storm, the spunky Pippi Longstocking is stranded with her horse, Alfonso,and her pet monkey, Mr. Neilson, and takes up residence in the old family home, which is thought by neighborhood children to be haunted. Soon, two children, Tommy and his sister Anika, venture into the house only to meet up with Pippi. The three soon become friends and get into various adventures together, including cleaning the floor with scrubbing shoes, dodging the ""splunks"", going down a waterfall in barrels, and helping Pippi with the problem of having to go to an orphanage. Older children will probably get the most out of this movie."
7944,43485.0,https://image.tmdb.org/t/p/w500/mrlKsBUxPwxGr8M8xupI96qrA8j.jpg,"When his first stage show fails, songwriter Cole Porter goes off to fight in WWI until, injured, he lands in a hospital. He impresses nurse Linda Lee with his creativity, but their budding romance must wait as Cole heads home. Back in New York, he mounts a series of popular shows, and when his work brings him back to Europe, he eventually marries Linda. But success doesn't spare him from marital complications or bad news about a beloved relative."
7945,51997.0,https://image.tmdb.org/t/p/w500/lqajhCQhtyzDfj7vKAfpVVw68B8.jpg,"When hired killer John Gant rides into Lordsburg, the town's folk become paranoid as each leading citizen has enemies capable of using the services of a professional killer for personal revenge."
7946,43885.0,https://image.tmdb.org/t/p/w500/ka6BADguVn6ZNYhbwMqDONhbcfR.jpg,"Wild Bill Hickok, Calamity Jane and Buffalo Bill go up against Indians and a gunrunner."
7947,112969.0,https://image.tmdb.org/t/p/w500/pUyIUwRsGaku48LpPWVNyylp9bh.jpg,"A seasoned FBI Agent's child-genius son assists him on catching a child-killer, a schizophrenic mohab nut who believes he's been chosen by god to be a new Noah."
7948,62694.0,https://image.tmdb.org/t/p/w500/ugT4LqeQnr9G7zKt8XKs7EImFD2.jpg,"Virginia Cunningham is confused upon finding herself in a mental hospital, with no memory of her arrival at the institution. Tormented by delusions and unable to even recognize her husband, Robert, she is treated by Dr. Mark Kik, who is determined to get to the root of her mental illness. As her treatment progresses, flashbacks depict events in Virginia's life that may have contributed to her instability."
7949,43785.0,https://image.tmdb.org/t/p/w500/tNrsmTHpjxtnag30UtFCcuvf49S.jpg,"When honest ship captain Roy Glennister gets swindled out of his mine claim, he turns to saloon singer Cherry Malotte for assistance in his battle with no-good town kingpin Alexander McNamara."
7950,53287.0,https://image.tmdb.org/t/p/w500/grkfopMr14odyBGTZQFiBXZ6K5Z.jpg,Louie Kritski is a heartless landlord who has been so negligent in keeping up his ghetto apartment that he is threatened with jail time. The judge gives him another option -- he must live in his rat-infested hell hole until he brings it up to liveable standards.
7951,29584.0,https://image.tmdb.org/t/p/w500/inAgrq4xzZeMUb2OMViLTtwGRho.jpg,"The film begins following the British victory of the first Opium War and the seizure of Hong Kong. Although the island is largely uninhabited and the terrain unfriendly, it has a large port that both the British government and various trading companies believe will be useful for the import of merchandise to be traded on mainland China, a highly lucrative market."
7952,32644.0,https://image.tmdb.org/t/p/w500/i37yjEIljo2v6qi6KOdGqTyVd7l.jpg,"God has had just about enough of the human's attitude so he will destroy the planet very soon. It is up to a struggling inventor and a bank teller, both with very amateur criminal minds, to save the world."
7953,89482.0,https://image.tmdb.org/t/p/w500/vZFCtoQQrnM5xhB91zyQBIssWiL.jpg,"Kosovo, winter 1999. KFOR forces perform their humanitarian task while trying to maintain a difficult neutrality between Kosovo Albanians and Serbs. A platoon of Spanish Army engineers becomes unwittingly caught up in the spiral of violence between the two sides."
7954,1040.0,https://image.tmdb.org/t/p/w500/riSUxwoK3xjkOgy6YJSvPhi7cO6.jpg,"As Garibaldi's troops begin the unification of Italy in the 1860s, an aristocratic Sicilian family grudgingly adapts to the sweeping social changes undermining their way of life. Proud but pragmatic Prince Don Fabrizio Salina allows his war hero nephew, Tancredi, to marry Angelica, the beautiful daughter of gauche, bourgeois Don Calogero, in order to maintain the family's accustomed level of comfort and political clout."
7955,42604.0,https://image.tmdb.org/t/p/w500/yEfA6HiXipVZdHvxiagV6MxuDNS.jpg,"A Jewish man and a Jewish woman meet, and while attracted to each other, find that their worlds are very different. She is the archetypal Jewish American Princess — very emotionally involved with her parents' world and the world they have created for her, while he is much less dependent on his family. They begin an affair which brings more differences to the surface."
7956,24214.0,https://image.tmdb.org/t/p/w500/q0bU82JwVZUFYnK7YvAKRTvQybV.jpg,"At first, Dr. Sidney Schaefer feels honored and thrilled to be offered the job of the President's Analyst. But then the stress of the job and the paranoid spies that come with a sensitive government position get to him, and he runs away. Now spies from all over the world are after him, either to get him for their own side or to kill him and prevent someone else from getting him."
7957,5122.0,https://image.tmdb.org/t/p/w500/pI7lOyW9ZHIjmNkew0iRyUbzs03.jpg,"Hollywood, 1930s. Tod Hackett, a young painter who tries to make his way as an art director in the lurid world of film industry, gets infatuated with his neighbor Faye Greener, an aspiring actress who prefers the life that Homer Simpson, a lone accountant, can offer her."
7958,42469.0,https://image.tmdb.org/t/p/w500/tC6nxcNqXOcp10JbFI2cGZkXhjL.jpg,"A scientist comes to believe that evil is a disease of the blood and that the flesh of a skeleton he has brought back from New Guinea contains it in a pure form. Convinced that his wife, a Folies Bergere dancer who went insane, manifested this evil, he is terrified that it will be passed on to their daughter. He tries to use the skeleton's blood to immunise her against this eventuality, but his attempt has anything but the desired result."
7959,119623.0,https://image.tmdb.org/t/p/w500/r5viJgAJrfxw226K1OMnAkcoDCz.jpg,"In 19th-century Paris, Charles Swann risks his social standing in his obsessive pursuit of prostitute Odette. His overwhelming desire for her comes, in part, from Odette's complete disinterest in him. When he finally weds her, utterly compromising himself in high society, he finds to his horror that his love for her was a complete illusion. At the same time, the Baron de Charlus pursues his own ill-advised romance."
7960,1783.0,https://image.tmdb.org/t/p/w500/4fXRE02M2EckpGPZNbuZIo05dmL.jpg,"Based on a real-life story, this drama focuses on a small group of Allied soldiers in Burma who are held captive by the Japanese. Capt. Ernest Gordon, Lt. Jim Reardon and Maj. Ian Campbell are among the military officers kept imprisoned and routinely beaten and deprived of food. While Campbell wants to rebel and attempt an escape, Gordon tries to take a more stoic approach, an attitude that proves to be surprisingly resonant."
7961,10910.0,https://image.tmdb.org/t/p/w500/eNly1s5DXQUTyjvfmopJPwwPiMH.jpg,"In 1890 Paris, Moulin Rouge is a nightclub where crippled artist Toulouse-Lautrec feels like he fits in. In the following years, he meets two women who provide an opportunity for him to find true love."
7962,17238.0,https://image.tmdb.org/t/p/w500/nTI1BoBslo3RPrBcDhX9QYFhAO.jpg,"The American architect Kracklite arrives in Italy, supervising an exhibiton for a French architect, Boullée, famous for his oval structures. Tirelessly dedicated to the project, Kracklite's marriage quickly dissolves along with his health."
7963,22156.0,https://image.tmdb.org/t/p/w500/5mamCUxm8jaFVeMH7DFgrSticd5.jpg,"Laborie is a high-flying officer in the French special forces. Her mission is to escort Abedin Nexhep, a godfather of the Albanian mafia. Charged with heading a wide-reaching prostitution network, this formidable criminal is due to stand trial before a European court. During the transfer, killers hired by Nexhep set up an ambush to free their boss but Laborie and her men manage to escape..."
7964,26814.0,https://image.tmdb.org/t/p/w500/ha5gq3O5d09OihXO2siVrEWAj37.jpg,The Marx Brothers help young Broadway hopefuls when they get mixed up with gangsters due to a tin of sardines containing Romanoff diamonds.
7965,43116.0,https://image.tmdb.org/t/p/w500/ihyyUeCVCKc9CRjvQ2WAhC7v5Eu.jpg,"A tough kid comes to a new high school and begins muscling his way into the drug scene. This is a typical morality play of the era, filled with a naive view of drugs, nihilistic beat poetry, and some incredible '50s slang."
7966,39269.0,https://image.tmdb.org/t/p/w500/bEtGdr1Aq5SmrTrD4VP8ewss3ZQ.jpg,A young girl whose father is an ex-convict and whose mother is a junkie finds it difficult to conform and tries to find comfort in a quirky combination of Elvis and the punk scene.
7967,99859.0,https://image.tmdb.org/t/p/w500/2SLvvmMPt1I97ea1SOoD0k26Kak.jpg,The star of a TV crime reenactment show becomes caught up in the mind of the killer he is playing.
7968,31522.0,https://image.tmdb.org/t/p/w500/xrZu21hriGJQY3qY8nifh2smVHu.jpg,"Longing for a baby, a stripper pursues another man in order to make her boyfriend jealous."
7969,47796.0,https://image.tmdb.org/t/p/w500/uVMv0t9JhisONjI2kMoTpcWL4oo.jpg,"After years spent working as a prostitute in her Italian village, middle-aged Mamma Roma has saved enough money to buy herself a fruit stand so that she can have a respectable middle-class life and reestablish contact with the 16-year-old son she abandoned when he was an infant. But her former pimp threatens to expose her sordid past, and her troubled son seems destined to fall into a life of crime and violence."
7970,26893.0,https://image.tmdb.org/t/p/w500/4LBZEkoXtZVWC5YwYe8hfTm1GDj.jpg,"Residents of a rundown boardinghouse in 19th-century Japan, including a mysterious old man and an aging actor, get drawn into a love triangle that turns violent. When amoral thief Sutekichi breaks off his affair with landlady Osugi to romance her younger sister, Okayo, Osugi extracts her revenge by revealing her infidelity to her jealous husband."
7971,69035.0,https://image.tmdb.org/t/p/w500/4K5XRQrCfALbGoLBsJb7hUwDZGV.jpg,Baseball cards and a food-aid worker help a woman follow her shady husband's money trail around the world.
7972,73621.0,https://image.tmdb.org/t/p/w500/hTYkhu0dT09EDbuI0VActNjkuEo.jpg,"Melvin White, a neurotic, accident-prone cop who gets demoted to the night shift, secretly moonlights as the Unknown Comic, an anonymous stand-up comedian who performs with a paper bag over his head.  When someone using the same guise commits a string of bar robberies in town, some begin to suspect that White is the culprit."
7973,22976.0,https://image.tmdb.org/t/p/w500/9dsO33VTBp265IQDcLG2HNFtUdO.jpg,"Unassuming catering salesmen Jim Ferguson falls through a time hole to 1917 where he saves the life of dashing Royal Flying Corps pilot James ""Biggles"" Bigglesworth after his photo recon mission is shot down. Before he can work out what has happened, Jim is zapped back to the 1980s......"
7974,55441.0,https://image.tmdb.org/t/p/w500/zGdQJlatFeexcPU82UTSnnq9jns.jpg,"An American actor, impersonating an English butler, is hired by a rich woman from New Mexico to refine her husband and headstrong daughter. The complications increase when the town believes the actor/butler to be an earl and President Roosevelt decides to pay a visit."
7975,45608.0,https://image.tmdb.org/t/p/w500/5EzuPR3FEBKp2ytdFVJfvOLmFrs.jpg,A Hong Kong prostitute tries modeling and falls for the artist who's painting her.
7976,21619.0,https://image.tmdb.org/t/p/w500/bFsxsZlEDo1rMemCLZiR06z9YlF.jpg,"A young drifter, struggling to makes ends meet, accepts a job to kill a prominent accountant. When he isn't paid for the hit, revenge is now his path."
7977,9680.0,https://image.tmdb.org/t/p/w500/elviAUTzOzCBVavLhE4MLyzYIMW.jpg,"It's Fourth of July Weekend, and the recently discovered corpse of Sgt. Sam Harper rises from the dead to punish the unpatriotic."
7978,42801.0,https://image.tmdb.org/t/p/w500/vydCOfhrnKqMSbYcI0cUkkKuCND.jpg,Three tales of very different women using their sexuality as a means to getting what they want.
7979,12627.0,https://image.tmdb.org/t/p/w500/n6f7I9RUdoDa9AgM9X2oAc3pk4l.jpg,"The former famous painter Frenhofer lives quietly with his wife on a countryside residence in the French Provence. When the young artist Nicolas visits him with his girlfriend Marianne, Frenhofer decides to start again the work on a painting he long ago stopped: La Belle Noiseuse. And he wants Marianne as model."
7980,86404.0,https://image.tmdb.org/t/p/w500/zQ5OfelytoqlK5o7hPAtgISkJQa.jpg,"A Paris police detective plays rough with a prostitute and her pimp/lover, whom he wants as an informant."
